Cited in,Work_id,Title,First author,First author id,Institution name,Affiliation 
https://openalex.org/W4281561028,https://openalex.org/W2153497035,Two-photon Absorbing Photonic Materials: From Fundamentals to Applications,Kevin D. Belfield,https://openalex.org/A5009246495,University of Central Florida,"['Department of Chemistry and CREOL, College of Optics and Photonics, University of Central Florida, Orlando, USA']"
https://openalex.org/W4281561028,https://openalex.org/W2179949747,Design of medium band gap random terpolymers containing fluorene linked diketopyrrolopyrrole and thiophene co-monomers: an experimental and theoretical study,B. Sambathkumar,https://openalex.org/A5017063497,Central Leather Research Institute,"['CSIR -Central Leather Research Institute, (CSIR)-CLRI, Adyar, Chennai-600020, India', 'CSIR-Network of Institutes for Solar Energy', 'CSIR-Network of Institutes for Solar Energy, India', 'Chennai-600020', 'India']"
https://openalex.org/W4281561028,https://openalex.org/W2274530282,Defect-free Naphthalene Diimide Bithiophene Copolymers with Controlled Molar Mass and High Performance via Direct Arylation Polycondensation,Rukiya Matsidik,https://openalex.org/A5029230830,University of Freiburg,"['Freiburger\rMaterialforschungszentrum, Stefan-Meier-Straße 21, Universität Freiburg, 79104 Freiburg, Germany', 'Makromolekulare\rChemie, Universität Freiburg, Stefan-Meier-Straße 31, 79104 Freiburg, Germany']"
https://openalex.org/W4281561028,https://openalex.org/W2306316002,Diketopyrrolopyrrole Polymers for Organic Solar Cells,Weiwei Li,https://openalex.org/A5100371213,Eindhoven University of Technology,"['Beijing\rNational Laboratory for Molecular Sciences, CAS Key Laboratory of\rOrganic Solids, Institute of Chemistry, Chinese Academy of Sciences, Beijing 100190, P. R. China', 'Molecular\rMaterials and Nanosystems, Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, The Netherlands']"
https://openalex.org/W4281561028,https://openalex.org/W2321739633,Stille Polycondensation for Synthesis of Functional Materials,Bridget Carsten,https://openalex.org/A5031488190,University of Chicago,"['Department of Chemistry and the James Franck Institute, the University of Chicago, 929 E. 57th Street, Chicago, Illinois 60637, United States']"
https://openalex.org/W4281561028,https://openalex.org/W2333350388,"Thieno[3,2-<i>b</i>]thiophene-Substituted Benzo[1,2-<i>b</i>:4,5-<i>b</i>′]dithiophene as a Promising Building Block for Low Bandgap Semiconducting Polymers for High-Performance Single and Tandem Organic Photovoltaic Cells",Ji‐Hoon Kim,https://openalex.org/A5100377802,Pusan National University,"['Department\rof Chemistry and Chemistry Institute for Functional Materials, Pusan National University, Busan 609-735, Republic of Korea']"
https://openalex.org/W4281561028,https://openalex.org/W2501886121,Time-Dependent Density Functional Response Theory for Molecules,Mark E. Casida,https://openalex.org/A5015877374,Université de Montréal,"['Département de chimie, Université de Montréal, C.P. 6128, Succursale centre-ville, Montréal, Québec H3C 3J7, Canada']"
https://openalex.org/W4281561028,https://openalex.org/W2546961444,Direct (Hetero)arylation Polymerization: Simplicity for Conjugated Polymer Synthesis,J. Pouliot,https://openalex.org/A5024685592,Université Laval,"['Département de Chimie, Université Laval, Quebec City, Quebec G1V 0A6, Canada']"
https://openalex.org/W4281561028,https://openalex.org/W2582235845,Robust Direct (Hetero)arylation Polymerization in Biphasic Conditions,François Grenier,https://openalex.org/A5046196009,Université Laval,"['Département de Chimie, Université Laval, Québec City, Québec G1V 0A6, Canada']"
https://openalex.org/W4281561028,https://openalex.org/W2613992471,Polyfluorene based conjugated polymer nanoparticles for two-photon live cell imaging,Shuang Li,https://openalex.org/A5100415910,South China University of Technology,"['Institute of Polymer Optoelectronic Materials and Devices, State Key Laboratory of Luminescent Materials and Devices, South China University of Technology, Guangzhou, 510640, China']"
https://openalex.org/W4281561028,https://openalex.org/W2625329574,"Evaluating the Effect of Heteroatoms on the Photophysical Properties of Donor–Acceptor Conjugated Polymers Based on 2,6-Di(thiophen-2-yl)benzo[1,2-b:4,5-b′]difuran: Two-Photon Cross-Section and Ultrafast Time-Resolved Spectroscopy",Ricardo Javier Vázquez,https://openalex.org/A5071355024,University of Michigan–Ann Arbor,"['Department\rof Chemistry, University of Michigan, Ann Arbor, Michigan 48109, United States']"
https://openalex.org/W4281561028,https://openalex.org/W2745242318,Electrochromic Behavior of Donor-Acceptor Polymers Containing Diketopyrrolopyrrole Unit,Wei Li,https://openalex.org/A5100318226,Tokyo Institute of Technology,"['Department of Materials Science and Engineering, Tokyo Institute of Technology']"
https://openalex.org/W4281561028,https://openalex.org/W2754429568,New Fluorinated Dithienyldiketopyrrolopyrrole Monomers and Polymers for Organic Electronics,Thomas Bura,https://openalex.org/A5081027261,Université Laval,"['CEA Tech', 'Canada\rResearch Chair on Electroactive and Photoactive Polymers, Department\rof Chemistry, Université Laval, Quebec City, Quebec G1V 0A6, Canada', 'Laval University', 'McGill University']"
https://openalex.org/W4281561028,https://openalex.org/W2767588417,Effects of alkyl side chains positioning and presence of fused aromatic units in the backbone of low‐bandgap diketopyrrolopyrrole copolymers on the optoelectronic properties of organic solar cells,Christos L. Chochos,https://openalex.org/A5056912468,University of Ioannina,"['Advent Technologies SA, Patras Science Park, Stadiou Street, Platani-Rio, Patra, Greece', 'Department of Materials Science Engineering, University of Ioannina, 45110 Greece']"
https://openalex.org/W4281561028,https://openalex.org/W2867810698,Perovskite solar cells based on hole-transporting conjugated polymers by direct arylation polycondensation,Wei Li,https://openalex.org/A5100317981,Tokyo Institute of Technology,"['Department of Materials Science and Engineering, Tokyo Institute of Technology, Tokyo, Japan']"
https://openalex.org/W4281561028,https://openalex.org/W2898482935,"Synthesis and electrochromic properties of electrochromic polymers based on propylenedioxythiophene, diketopyrrolopyrrole and benzodithiophene units",Xiaoli Liu,https://openalex.org/A5100386572,Liaocheng University,"['Shandong Key Laboratory of Chemical Energy Storage and Novel Cell Technology, Liaocheng University, Liaocheng, 252059, PR China']"
https://openalex.org/W4281561028,https://openalex.org/W2902386805,How To Correctly Determine the Band Gap Energy of Modified Semiconductor Photocatalysts Based on UV–Vis Spectra,Patrycja Makuła,https://openalex.org/A5041178857,Jagiellonian University,"['Faculty of Chemistry, Jagiellonian University in Kraków, ul. Gronostajowa 2, 30-387 Kraków, Poland']"
https://openalex.org/W4281561028,https://openalex.org/W2969670714,Donor–Acceptor‐Conjugated Polymer for High‐Performance Organic Field‐Effect Transistors: A Progress Report,Minjun Kim,https://openalex.org/A5100406593,Pohang University of Science and Technology,"['Department of Chemical Engineering, Pohang University of Science and Technology (POSTECH), 77 Cheongam-ro, Nam-gu, Pohang, Gyeongbuk, 37673 South Korea']"
https://openalex.org/W4281561028,https://openalex.org/W2981930302,Polyfluorene copolymer /Al Schottky junction for UV-A photodetector with relatively high stability and photocurrent density,Mohsen Azadinia,https://openalex.org/A5012243195,K.N.Toosi University of Technology,"['Organic Electronic Laboratory, Faculty of Electrical and Computer Engineering, K.N. Toosi University of Technology, Tehran, 1431714191, Iran']"
https://openalex.org/W4281561028,https://openalex.org/W2994115702,Developments of Diketopyrrolopyrrole‐Dye‐Based Organic Semiconductors for a Wide Range of Applications in Electronics,Qian Liu,https://openalex.org/A5100645242,Queensland University of Technology,"['School of Chemistry, Physics and Mechanical Engineering, Queensland University of Technology, Brisbane, QLD, 4000 Australia']"
https://openalex.org/W4281561028,https://openalex.org/W2996232064,Donor–acceptor conjugated polymer-based nanoparticles for highly effective photoacoustic imaging and photothermal therapy in the NIR-II window,Zuwu Wei,https://openalex.org/A5050229599,Mengchao Hepatobiliary Hospital,"['Mengchao Med-X Center, Fuzhou University, Fuzhou 350116, P. R. China', 'P. R. China', 'The United Innovation of Mengchao Hepatobiliary Technology Key Laboratory of Fujian Province, Mengchao Hepatobiliary Hospital of Fujian Medical University, Fuzhou 350025, P. R. China']"
https://openalex.org/W4281561028,https://openalex.org/W3017270220,Design and Synthesis of Air-Stable p-Channel-Conjugated Polymers for High Signal-to-Drift Nitrogen Dioxide and Ammonia Sensing,Tushita Mukhopadhyaya,https://openalex.org/A5008786729,Johns Hopkins University,"['Department of Materials Science and Engineering and Department of Chemistry, Johns Hopkins University, 206 Maryland Hall, 3400 North Charles Street, Baltimore, Maryland 21218, United States']"
https://openalex.org/W4281561028,https://openalex.org/W3042299110,Grafted semiconducting polymer amphiphiles for multimodal optical imaging and combination phototherapy,Chen Xie,https://openalex.org/A5042711716,Nanjing University of Posts and Telecommunications,"['Institute of Advanced Materials (IAM)', 'Jiangsu National Synergetic Innovation Center for Advanced Materials (SICAM)', 'Key Laboratory for Organic Electronics and Information Displays, Institute of Advanced Materials (IAM), Jiangsu National Synergetic Innovation Center for Advanced Materials (SICAM), Nanjing University of Posts & Telecommunications, Nanjing 210023, China', 'Nanjing 210023', 'Nanjing University of Posts & Telecommunications']"
https://openalex.org/W4281561028,https://openalex.org/W3086913504,Diketopyrrolopyrrole (DPP)-Based Materials and Its Applications: A Review,Krzysztof Okon,https://openalex.org/A5101348904,Shaanxi University of Technology,"['National and Local Joint Engineering Laboratory for Slag Comprehensive Utilization and Environmental Technology, School of Materials Science and Engineering, Shaanxi University of Technology, Hanzhong, China']"
https://openalex.org/W4281561028,https://openalex.org/W3088862042,"Synthesis, physicochemical properties and computational study of donor–acceptor polymer for optical limiting application",K.A. Vishnumurthy,https://openalex.org/A5031446448,error,"['Department of Chemistry, RV College of Engineering, Bangalore, India']"
https://openalex.org/W4281561028,https://openalex.org/W3099410845,Direct Arylation Polycondensation of Chlorinated Thiophene Derivatives to High-Mobility Conjugated Polymers,Ying Sui,https://openalex.org/A5029923212,Tianjin University,"['School of Materials Science and Engineering and Tianjin Key Laboratory of Molecular Optoelectronic Science, Tianjin University, Tianjin 300072, China']"
https://openalex.org/W4281561028,https://openalex.org/W3110165283,Organic Thin Films Based on DPP-DTT:C60 Blends Deposited by MAPLE,Marcela Socol,https://openalex.org/A5086485052,National Institute of Materials Physics,"['National Institute of Material Physics, 405A Atomistilor Street, 077125 Magurele, Romania']"
https://openalex.org/W4281561028,https://openalex.org/W3121066898,The design strategies and applications for organic multi-branched two-photon absorption chromophores with novel cores and branches: a recent review,Liang Xu,https://openalex.org/A5101506856,Shantou University,"['Department of Chemistry and Key Laboratory for Preparation and Application of Ordered Structural Materials of Guangdong Province, Shantou University, Guangdong 515063, P. R. China', 'Guangdong 515063', 'P. R. China', 'Shantou University']"
https://openalex.org/W4281561028,https://openalex.org/W3126875764,Trap-dominated nitrogen dioxide and ammonia responses of air-stable p-channel conjugated polymers from detailed bias stress analysis,Tushita Mukhopadhyaya,https://openalex.org/A5008786729,Johns Hopkins University,"['Baltimore', 'Department of Materials Science and Engineering and Department of Chemistry, Johns Hopkins University, 206 Maryland Hall, 3400 North Charles Street, Baltimore, MD 21218, USA', 'Johns Hopkins University', 'USA']"
